dataId,No,formula,symbolSet,spaceGroup,spaceGroupNo,crystalSys,a,b,c,alpha,beta,gamma
4324294,21511,Re8 S8 O52,O Re S,Pbcm,57,2,7.1544,7.1619,16.8551,90,90,90
1561916,21512,Dy3 Mo48 O132,Dy Mo O,R-3,148,4,10.766,10.766,27.396,90,90,120
1540991,21513,Sm2,Sm,P6_3/mmc,194,4,3.644,3.644,5.876,90,90,120
1537350,21514,V10 S8,S V,I4/m,87,1,8.988,8.988,3.224,90,90,90
1536336,21515,Zr12 Te4 S2.18,S Te Zr,Cmcm,63,2,3.7781,11.5642,8.8796,90,90,90
4115443,21516,Sm4 Ga4 Sb8,Ga Sb Sm,C222_1,20,2,4.3087,22.093,4.3319,90,90,90
9015556,21517,Cu4 Se4 O20,Cu O Se,P2_1/c,14,5,8.177,8.611,6.29,90,97.27,90
4340057,21518,Gd4 Al0.88 Ge8,Al Gd Ge,Cmcm,63,2,4.1471,16.46,3.9711,90,90,90
7222871,21519,In3 Ni3,In Ni,P6/mmm,191,4,4.54,4.54,4.34,90,90,120
8103820,21520,P6 Pb10 O25,O P Pb,P6_3/m,176,4,9.865,9.865,7.4306,90,90,120
1524957,21521,Tb1 Cu1,Cu Tb,P4/mmm,123,1,3.457,3.457,3.498,90,90,90
1509483,21522,Nd1 Si1 Ag1,Ag Nd Si,P6/mmm,191,4,4.244,4.244,4.138,90,90,120
1511303,21523,Pr1 B1 Rh3,B Pr Rh,Pm-3m,221,0,4.21,4.21,4.21,90,90,90
1524736,21524,Ti4 Nb4 Cr16,Cr Nb Ti,Fd-3m,227,0,6.814,6.814,6.814,90,90,90
7222696,21525,Sr20 In12,In Sr,I4/mcm,140,1,8.744,8.744,16.429,90,90,90
4127839,21526,Dy2 H140 C80,C Dy H,P2_1/c,14,5,11.02,13.0196,12.8467,90,91.917,90
1522282,21527,Yb24 Fe92,Fe Yb,Fm-3m,225,0,11.95,11.95,11.95,90,90,90
1531276,21528,Gd4 Zn2.16 Si5.84,Gd Si Zn,I4_1/amd,141,1,4.0782,4.0782,14.1225,90,90,90
1509630,21529,Ag104 Os8 O48,Ag O Os,Fm-3c,226,0,13.1712,13.1712,13.1712,90,90,90
1534609,21530,Mn8 P16 O48,Mn O P,C2/c,15,5,12.065,8.4678,10.1702,90,119.29,90
4030183,21531,Nb12 Se40 Br12,Br Nb Se,P2_1/m,11,5,7.305,19.265,13.648,90,117.77,90
1534890,21532,Mo18 O52,Mo O,P2/c,13,5,16.75,4.03,14.45,90,96,90
2310676,21533,Fe4 Si1 O9,Fe O Si,P31m,157,4,5.49,5.49,7.085,90,90,120
2310342,21534,Sn16,Sn,C2/m,12,5,13.46,4.92,13.86,90,109.5,90
1527241,21535,Th4 Sn8,Sn Th,Cmcm,63,2,4.463,17.062,4.379,90,90,90
1521908,21536,Tl2 Pd1 Cl4,Cl Pd Tl,P4/mmm,123,1,7.163,7.163,4.282,90,90,90
1007100,21537,V32 Ag64 O112,Ag O V,Pbca,61,2,18.82,10.89,13.925,90,90,90
2222568,21538,Y16 Ge8 O40,Ge O Y,C2/c,15,5,10.4706,6.8292,12.8795,90,101.75,90
1525818,21539,Nb36 Br49.932 F40.068,Br F Nb,R-3c,167,4,9.6373,9.6373,35.415,90,90,120
1509782,21540,Cr4 Ag8 O16,Ag Cr O,Pnma,62,2,10.063,7.029,5.54,90,90,90
1540206,21541,Na4 Cr2 Cl8,Cl Cr Na,P2_1/c,14,5,3.9407,11.5905,6.9618,90,92.465,90
8100824,21542,Y2 Cu2 As4,As Cu Y,P4/nmm,129,1,3.888,3.888,9.881,90,90,90
4344483,21543,La24 Mg92 P4,La Mg P,Fm-3m,225,0,14.635,14.635,14.635,90,90,90
1509968,21544,Ta4 Ag28.032 S24,Ag S Ta,F-43m,216,0,10.5139,10.5139,10.5139,90,90,90
1511576,21545,Ce8 Ni84 B24,B Ce Ni,Fm-3m,225,0,10.678,10.678,10.678,90,90,90
4338444,21546,Li12 B44 O72,B Li O,P2_1/c,14,5,17.7607,7.7737,9.6731,90,100.906,90
9014972,21547,Cd1 As4 O16,As Cd O,P-1,2,6,5.69,7.42,8.6,105.17,95.13,91.85
4001272,21548,Yb8 Cl4 O26,Cl O Yb,Pca2_1,29,2,12.5108,8.393,7.0438,90,90,90
9012906,21549,U24 O107.99996,O U,Pna2_1,33,2,7.178,11.473,30.39,90,90,90
9007584,21550,V4 S4 O32,O S V,P2_1/c,14,5,7.411,7.439,12.272,90,108.9,90
1528461,21551,Sr12 Si8 As16,As Si Sr,C2/c,15,5,9.205,16.83,7.376,90,122.46,90
1536156,21552,K14 Nb2 As8,As K Nb,Pmn2_1,31,2,10.192,9.162,8.306,90,90,90
1526598,21553,Nd2 Fe8 P24,Fe Nd P,Im-3,204,0,7.8087,7.8087,7.8087,90,90,90
1522445,21554,Zr2 Ga11.76 Ni2.24,Ga Ni Zr,Immm,71,2,3.988,4.019,14.35,90,90,90
4341560,21555,Na16 Te32 O72,Na O Te,Pccn,56,2,16.317,10.4544,10.8874,90,90,90
2106114,21556,Mn22.6 Si5.4 C4,C Mn Si,P-1,2,6,6.4492,6.5187,9.944,84.709,99.588,119.979
1527195,21557,Y1 Tl1,Tl Y,Pm-3m,221,0,3.751,3.751,3.751,90,90,90
4121513,21558,Li3.66668 Mn8 O16,Li Mn O,Pnma,62,2,8.8336,2.83387,10.6535,90,90,90
2106834,21559,Cu12 I12,Cu I,R-3m,166,4,4.265,4.265,41.96,90,90,120
1527064,21560,Li11.2 Ti0.8 Bi4,Bi Li Ti,Fm-3m,225,0,6.72,6.72,6.72,90,90,90
1011322,21561,Zr4 C4,C Zr,Fm-3m,225,0,4.76,4.76,4.76,90,90,90
2019134,21562,Rb12 Ge24 O54,Ge O Rb,P-3c1,165,4,12.1008,12.1008,9.8722,90,90,120
2017663,21563,Zn12 As8 O24,As O Zn,P2_1/c,14,5,8.2438,5.1781,15.8222,90,97.445,90
8104260,21564,Co8 Ge8 O24,Co Ge O,C2/c,15,5,9.692,9.018,5.181,90,101.17,90
1509558,21565,Tl2 Ag2 Te4,Ag Te Tl,I-4m2,119,1,3.92,3.92,15.22,90,90,90
1009031,21566,Pd2 O2,O Pd,P4_2/mmc,131,1,3.03,3.03,5.33,90,90,90
4344344,21567,Re8 P20,P Re,P-1,2,6,8.229,8.336,7.329,112.28,87.11,110.18
8100582,21568,Y18 Pb24 F102.0006,F Pb Y,R-3,148,4,10.81871,10.81871,19.9564,90,90,120
1529336,21569,Ta2 N4 F14,F N Ta,P4/nmm,129,1,5.89467,5.89467,10.68564,90,90,90
1523639,21570,U1 Ga3,Ga U,Pm-3m,221,0,4.2475,4.2475,4.2475,90,90,90
1523716,21571,Zr0.668 U0.666 Nb0.666,Nb U Zr,Im-3m,229,0,3.452,3.452,3.452,90,90,90
1530422,21572,U2 B24 O26,B O U,Cm,8,5,14.513,9.641,9.705,90,117.76,90
7222657,21573,Ca2 Cu4 Si4,Ca Cu Si,I4/mmm,139,1,4.04,4.04,10,90,90,90
1521436,21574,D135.54 Zr36 Cr72,Cr D Zr,R-3c,167,4,9.3864,9.3864,26.55,90,90,120
4334423,21575,Eu9 B6 Pt21,B Eu Pt,R-3m,166,4,5.5477,5.5477,22.8963,90,90,120
1527723,21576,In2 H2 O4,H In O,Pmn2_1,31,2,5.26,4.56,3.27,90,90,90
4124104,21577,Sm4 Te9.804,Sm Te,P1,1,5,4.3392,4.3483,21.8438,90,95.679,90
1525516,21578,Ce1 Pd5,Ce Pd,P6/mmm,191,4,5.373,5.373,4.177,90,90,120
1527497,21579,Na3 Bi3 F18,Bi F Na,R-3,148,4,5.468,5.468,15.16,90,90,120
1533550,21580,Ce2 Zn6 Ge3,Ce Ge Zn,P-62m,189,4,7.6769,7.6769,4.1159,90,90,120
2106555,21581,Cu8 Bi10 S20,Bi Cu S,C2/m,12,5,17.539,3.931,12.847,90,108,90
9003495,21582,Ag16 Te16,Ag Te,Pnma,62,2,8.882,20.1,4.614,90,90,90
4336766,21583,Ba2.6226 Ta11.2548 O31.2548,Ba O Ta,P4/mbm,127,1,12.5087,12.5087,3.9143,90,90,90
1509450,21584,Li8 Tl4 Ag4,Ag Li Tl,Fd-3m,227,0,6.671,6.671,6.671,90,90,90
7221220,21585,Ca1 Cd2 As2,As Ca Cd,P-3m1,164,4,4.391,4.391,7.184,90,90,120
1524052,21586,U8 Cr8 Ni8,Cr Ni U,Fd-3m,227,0,7.1452,7.1452,7.1452,90,90,90
1527145,21587,La24 Fe22.48 S60,Fe La S,Cmc2_1,36,2,3.9996,49.508,11.308,90,90,90
1539046,21588,V6 Sn0.8 Ge1.2,Ge Sn V,Pm-3n,223,0,4.839,4.839,4.839,90,90,90
1509768,21589,Ag4 W12 Br28,Ag Br W,P2_1/c,14,5,9.3844,15.383,9.5215,90,117.336,90
7221254,21590,Na2 Be2 Sb2,Be Na Sb,P6_3/mmc,194,4,4.144,4.144,9.32,90,90,120
1528346,21591,V4 Cd4 O12,Cd O V,Pnma,62,2,5.33435,7.5232,5.26394,90,90,90
2239407,21592,Cd32 As16 Br24,As Br Cd,Pa-3,205,0,12.625,12.625,12.625,90,90,90
7024288,21593,Ba8 Cd8 Sb12,Ba Cd Sb,C2/m,12,5,18.072,4.8238,13.403,90,126.747,90
1539774,21594,Nd12 Ni28.02 P20,Nd Ni P,P6_3/m,176,4,16.679,16.679,3.891,90,90,120
4343651,21595,Al8 Te8 Cl28,Al Cl Te,P2_1/c,14,5,9.113,11.151,13.096,90,90.2,90
4339373,21596,U4 Re8 O46,O Re U,P-1,2,6,5.2771,13.0997,15.476,107.18,99.131,94.114
1541232,21597,Cd8 Ge4 As16,As Cd Ge,Pnma,62,2,7.182,7.42,12.671,90,90,90
2107169,21598,Na35 Sn2 S6,Na S Sn,P-31m,162,4,6.64,6.64,39.75,90,90,120
7707083,21599,La4 Si4 P12,La P Si,P2_1/c,14,5,4.3162,12.809,7.8719,90,93.671,90
1521292,21600,Ti16 Sn16 Sb16,Sb Sn Ti,Fddd,70,2,5.593,9.788,18.926,90,90,90
1538831,21601,In1.74 Sn0.13 Pb0.13,In Pb Sn,I4/mmm,139,1,3.27,3.27,5.02,90,90,90
4123874,21602,Pb51 Cl54 O24,Cl O Pb,Fmm2,42,2,35.4963,5.832,16.0912,90,90,90
8101444,21603,Cs8 In8.22 Ge37.78,Cs Ge In,Pm-3n,223,0,11.079,11.079,11.079,90,90,90
7223493,21604,Cu4 Mo28 O96,Cu Mo O,Pnma,62,2,10.4495,19.2758,13.2417,90,90,90
1538558,21605,Al1.3334 Se2,Al Se,P6_3mc,186,4,3.89,3.89,6.3,90,90,120
1528035,21606,Li8 Zn4 Sb4,Li Sb Zn,F-43m,216,0,6.472,6.472,6.472,90,90,90
9011273,21607,Al22 Cd1.23 O34.22198,Al Cd O,P6_3/mmc,194,4,5.5869,5.5869,22.37,90,90,120
4123009,21608,Ba4 Fe8 As8,As Ba Fe,I4/mmm,139,2,5.6139,5.5746,12.9594,90,90,90
1523102,21609,Mg40 Zn70,Mg Zn,C2/m,12,5,25.96,5.24,14.28,90,102.5,90
1532696,21610,Y7.576 Mg6.58 Zn21.844,Mg Y Zn,P6_3/mmc,194,4,9.0822,9.0822,9.4155,90,90,120
1527238,21611,Lu2 Fe20 Mo4,Fe Lu Mo,I4/mmm,139,1,8.511,8.511,4.78,90,90,90
4334598,21612,Gd4 B4 O12,B Gd O,P-1,2,6,6.4660335,6.4648,6.191681,107.8744,108.37992,92.7143
1547892,21613,Lu24 B144 O294,B Lu O,R-3,148,4,17.0783,17.0783,20.3077,90,90,120
9014112,21614,Nb18 Pb9 O54,Nb O Pb,R3m,160,4,10.501,10.501,11.555,90,90,120
1530292,21615,Ca2 O4,Ca O,I4/mmm,139,1,5.01,5.01,5.92,90,90,90
1529932,21616,Ba8 Si12 O32,Ba O Si,P2_1,4,6,12.476,13.962,4.688,90,90,93.616
4331431,21617,Th1 B2 Ru3,B Ru Th,P6/mmm,191,4,5.528,5.528,3.07,90,90,120
1508971,21618,Ca36 C36 O108,C Ca O,P-1,2,5,12.17,7.12,25.32,90,99.22,90
1535183,21619,Y2 I6 O22,I O Y,P-1,2,6,7.3529,10.5112,7.0282,105.177,109.814,95.179
1008586,21620,Th6 Fe51 C2.736,C Fe Th,R-3m,166,4,8.666,8.666,12.508,90,90,120
8100500,21621,Rb8 Ge4 S12,Ge Rb S,C2/m,12,5,13.43,6.898,11.15,90,135.06,90
1539152,21622,Hf0.8 Zr0.6 Nb0.6,Hf Nb Zr,Im-3m,229,0,3.478,3.478,3.478,90,90,90
1525058,21623,Li3.6 Ce4 Si4.4,Ce Li Si,I4_1/amd,141,1,4.178,4.178,14.225,90,90,90
1545053,21624,Ti2 Al2,Al Ti,P4/mmm,123,1,4.01867,4.01867,4.06542,90,90,90
1524682,21625,Gd1 Si1 Cu1,Cu Gd Si,P6/mmm,191,4,4.17,4.17,3.77,90,90,120
1532113,21626,Er12.0006 Zr8.9994 O36,Er O Zr,R-3,148,4,9.7102,9.7102,9.0804,90,90,120
4344167,21627,Sc6 Te2 Rh1,Rh Sc Te,P-62m,189,4,7.718,7.718,3.8379,90,90,120
1525509,21628,V6 Co1 Ni1,Co Ni V,Pm-3n,223,0,4.6929,4.6929,4.6929,90,90,90
4334421,21629,Eu20 B20 Pt72,B Eu Pt,Fmmm,69,2,5.5813,9.5476,35.1578,90,90,90
1510858,21630,Si3.56 B8.44 Mo20,B Mo Si,I4/mcm,140,1,6.068,6.068,11.1353,90,90,90
1001073,21631,Nd20 Mo12 O64,Mo Nd O,Pn-3n,222,0,10.99,10.99,10.99,90,90,90
1528197,21632,Er4 Mn8,Er Mn,P6_3/mmc,194,4,5.281,5.281,8.621,90,90,120
1510189,21633,La3 In3 Au3,Au In La,P-62m,189,4,7.727,7.727,4.315,90,90,120
1510514,21634,Sr14 Au6,Au Sr,P6_3mc,186,4,11.07,11.07,7.161,90,90,120
4329504,21635,Li23.64 Nd22 Ge32.36,Ge Li Nd,Immm,71,2,4.4139,6.8688,51.973,90,90,90
1528132,21636,Na102 Zn71.34 Ga229.08,Ga Na Zn,R-3m,166,4,16.268,16.268,35.268,90,90,120
1511098,21637,Er12 B12 O36,B Er O,P-1,2,6,7.181,8.971,9.802,81.32,85.54,77.11
1531296,21638,Gd9.14 Sc0.86 Ge6,Gd Ge Sc,P6_3/mcm,193,4,8.525,8.525,6.384,90,90,120
1522443,21639,Hf24 Ga92.16 Ni51.84,Ga Hf Ni,I23,197,0,13.319,13.319,13.319,90,90,90
2006364,21640,Zn9 As6 O28,As O Zn,P-1,2,6,6.6934,9.1833,10.1469,69.479,77.218,75.761
1538529,21641,Sr4 Si4,Si Sr,Cmcm,63,2,4.83,11.33,4.04,90,90,90
2020149,21642,Ba6 Te8 O22,Ba O Te,P-1,2,6,9.4245,9.9759,7.8877,110.58,103.27,97.8
9008865,21643,Cu2 Cl2,Cl Cu,P6_3mc,186,4,3.91,3.91,6.42,90,90,120
1563344,21644,Er12 B12 O36,B Er O,C2/c,15,5,11.284,6.5264,9.5399,90,112.81,90
7222684,21645,Hg9 Se3 O18,Hg O Se,P3_221,154,4,7.1643,7.1643,10.101,90,90,120
2208447,21646,Cs8 As8 Se16,As Cs Se,P2_1/c,14,5,7.1572,14.862,10.515,90,103.51,90
1524848,21647,Ce8 Co8 Ni8,Ce Co Ni,Fd-3m,227,0,7.1735,7.1735,7.1735,90,90,90
4001280,21648,Tl8 Te4 S12,S Te Tl,Pnma,62,2,8.155,13.526,5.9648,90,90,90
7706277,21649,Eu8 U44 O180,Eu O U,C222_1,20,2,11.629,20.973,14.17,90,90,90
1524071,21650,Ba10 Re6 O32,Ba O Re,P6_3cm,185,4,10.912,10.912,7.774,90,90,120
2310647,21651,Co4 N56,Co N,Pnma,62,2,12.997,8.031,10.414,90,90,90
1511181,21652,Ho2 B1.9998 O5.9998,B Ho O,P6_3/mmc,194,4,3.784,3.784,8.836,90,90,120
1522499,21653,Yb3.838 Mg0.162,Mg Yb,Fm-3m,225,0,5.4261,5.4261,5.4261,90,90,90
1523497,21654,Sc8 Ni16,Ni Sc,Fd-3m,227,0,6.926,6.926,6.926,90,90,90
1531525,21655,D10.184 Eu4 Ir2,D Eu Ir,I4/mmm,139,1,5.27,5.27,7.73,90,90,90
7042570,21656,Ho4 H60 C72,C H Ho,P2_1/c,14,5,8.55473,10.2902,16.2245,90,100.158,90
8103930,21657,Gd8 Br12 N4,Br Gd N,P-1,2,6,8.266,8.288,10.255,106.97,103.72,98.61
4000651,21658,Tb4 In2 Ge4,Ge In Tb,P4/mbm,127,1,7.32,7.32,4.1999,90,90,90
1534545,21659,Ba4 Ce4 I16,Ba Ce I,C2/c,15,5,7.352,14.98,8.936,90,102.381,90
1522894,21660,Tb4 Pr4 Fe16,Fe Pr Tb,Fd-3m,227,0,7.398,7.398,7.398,90,90,90
2018852,21661,Y5 Cu12 Ag3,Ag Cu Y,P4_132,213,0,7.127,7.127,7.127,90,90,90
1533855,21662,Ni7.584 P4 Pd4.416,Ni P Pd,Cmcm,63,2,3.4708,8.4437,6.6083,90,90,90
2310287,21663,Th4 Co4,Co Th,Cmcm,63,2,3.74,10.88,4.16,90,90,90
1532225,21664,K4 Te4,K Te,P6_3/mmc,194,4,5.6543,5.6543,12.3386,90,90,120
1528672,21665,Li8 Zn4 Ge4,Ge Li Zn,F-43m,216,0,6.1136,6.1136,6.1136,90,90,90
1510599,21666,Ca4 Bi4 Au4,Au Bi Ca,F-43m,216,0,6.851,6.851,6.851,90,90,90
1529656,21667,In2 N6 F12,F In N,P4/mnc,128,1,6.53,6.53,9.49,90,90,90
4002510,21668,Pb8 Se8 O24,O Pb Se,P2_1/c,14,5,9.1587,8.0902,8.7932,90,103.032,90
1510110,21669,Cs36 Au12 O24,Au Cs O,P2_1/c,14,5,10.196,19.843,10.284,90,93.96,90
1520782,21670,Ti32 O60,O Ti,P-1,2,6,5.57,7.1,37.46,97.2,128.8,109.6
7221230,21671,Li8 Ga4,Ga Li,Cmcm,63,2,4.562,9.542,4.364,90,90,90
1544456,21672,Yb3 Ag3 O6,Ag O Yb,R-3m,166,4,3.372,3.372,18.214,90,90,120
1001096,21673,Y12 Re4 O32,O Re Y,P2_1/c,14,6,14.391,7.196,6.045,90,90,112.08
4031678,21674,Sm2.28 Sb9.12 Te16,Sb Sm Te,I-43d,220,0,10.72,10.72,10.72,90,90,90
4126150,21675,La7.9984 C412 S24,C La S,P2_1/c,14,5,15.119,20.012,17.444,90,96.09,90
1541193,21676,Al1 Fe1,Al Fe,Pm-3m,221,0,2.91,2.91,2.91,90,90,90
1538075,21677,Nb6 Sb2,Nb Sb,Pm-3n,223,0,5.2643,5.2643,5.2643,90,90,90
1529758,21678,Bi16 Mo16 O72,Bi Mo O,P2_1/c,14,5,11.972,10.813,11.899,90,90.13,90
1509104,21679,Ti6 Ag2.064 S12,Ag S Ti,P-31c,163,4,5.9288,5.9288,12.744,90,90,120
7112867,21680,Rh16 Se72 Cl48,Cl Rh Se,I4_1/a,88,1,12.20346,12.20346,23.7125,90,90,90
1528250,21681,Na40 Ni8 O32,Na Ni O,Pbca,61,2,10.22,5.94,17.98,90,90,90
2310655,21682,U4 O16,O U,Pbca,61,2,5.635,6.285,9.919,90,90,90
1540873,21683,La16 P32,La P,Cc,9,5,12.505,13.942,8.883,90,135.1,90
4081634,21684,Bi2 H42 C18,Bi C H,Pc,7,5,7.7023,10.0311,7.8506,90,109.833,90
1532670,21685,Mg24 V4,Mg V,Fm-3m,225,0,9.437,9.437,9.437,90,90,90
2310552,21686,Na16 P8 O68,Na O P,C2/c,15,5,17.93,6.96,14.85,90,118.52,90
4000985,21687,Mg30 B60 H240,B H Mg,P6_122,178,4,10.354,10.354,37.055,90,90,120
1509641,21688,Tl6 Ag19.42 Se12.98,Ag Se Tl,P6_3/m,176,4,15.116,15.116,4.406,90,90,120
1535487,21689,Zr4 N4 F20,F N Zr,P2_1/c,14,6,7.973,7.923,7.911,90,90,121.68
1527883,21690,Zn12 O24,O Zn,Imm2,44,2,23.07,8.04,3.3,90,90,90
4326072,21691,Na3 Zn12 As9,As Na Zn,R-3m,166,4,4.1694,4.1694,32.86,90,90,120
1531901,21692,Ho2 Cu2 As4,As Cu Ho,P4/nmm,129,1,3.874,3.874,9.827,90,90,90
9000212,21693,Mn36 As12 O88,As Mn O,Pnma,62,2,10.754,18.865,9.884,90,90,90
8103555,21694,Ba20 Si32 O84,Ba O Si,C2/c,15,5,32.675,4.695,13.894,90,98.1,90
9000045,21695,Fe1.0 Cu5.0 S4,Cu Fe S,F-43m,216,0,5.47,5.47,5.47,90,90,90
2007343,21696,Cs16 Ta8 S44,Cs S Ta,Pca2_1,29,2,13.913,7.989,18.327,90,90,90
1509992,21697,La1 Al2 Ag3,Ag Al La,P6/mmm,191,4,5.565,5.565,4.521,90,90,120
1511662,21698,Pr16 B14 Cl14,B Cl Pr,P-1,2,6,7.731,9.03,14.194,81.55,82.18,64.76
4078528,21699,Fe4 H104 C80,C Fe H,P2_1/c,14,5,13.5328,6.873,17.8642,90,104.134,90
8104371,21700,K24 Al8 P16,Al K P,P-1,2,6,8.871,11.879,15.28,72.474,73.349,71.623
1532822,21701,Ti1.68 Nb0.32 O4,Nb O Ti,P4_2/mnm,136,1,4.6342,4.6342,2.9886,90,90,90
1509882,21702,K8 Ag16 S12,Ag K S,C2/m,12,5,17.36,4.296,11.603,90,108.32,90
4003004,21703,Mg12 Si12 As32,As Mg Si,Pnma,62,2,12.5046,7.6471,12.9975,90,90,90
7223749,21704,Al28 Fe4 Cu8,Al Cu Fe,P4/mnc,128,1,6.336,6.336,14.87,90,90,90
1530730,21705,Na8 Pd4 Cl16,Cl Na Pd,P4/ncc,130,1,9.584,9.584,7.486,90,90,90
1544719,21706,Rb1.514 Mn8 O16,Mn O Rb,I4/m,87,1,9.915,9.915,2.866,90,90,90
2310700,21707,Na8 O16,Na O,Pbca,61,2,6.21,11.72,6.05,90,90,90
2310507,21708,Ti4.008 Nb19.992 O58,Nb O Ti,C2/m,12,5,15.57,3.814,20.54,90,113.683,90
1523675,21709,Ta2 Pd4,Pd Ta,Immm,71,2,2.896,8.397,3.79,90,90,90
1522029,21710,U4 F24,F U,Pnma,62,2,9.924,8.954,5.198,90,90,90
9008115,21711,As20 Pb12 S40,As Pb S,P2_1/c,14,5,25.16,7.94,8.47,90,100.47,90
4323194,21712,K1.472 Cd8,Cd K,I4/mcm,140,1,9.169,9.169,2.8779,90,90,90
1538168,21713,Nd1 Zn1,Nd Zn,Pm-3m,221,0,3.657,3.657,3.657,90,90,90
4002429,21714,Y2 Ni1.134 Sb4,Ni Sb Y,P4/nmm,129,1,4.289,4.289,9.299,90,90,90
8104297,21715,Mn23.164 As16,As Mn,C2/m,12,5,13.856,3.777,13.622,90,107.79,90
8103438,21716,Yb6 Ga42 Au18,Au Ga Yb,R-3c,167,4,8.109,8.109,21.055,90,90,120
7222953,21717,Ga12 Cl28,Cl Ga,Pna2_1,33,2,11.818,8.897,10.575,90,90,90
4318934,21718,Gd6 Mo12 O45,Gd Mo O,P-1,2,6,9.3409,10.8826,11.4377,104.17,109.288,109.266
1537036,21719,Lu16 Zn20 Ge24,Ge Lu Zn,Cmc2_1,36,2,4.179,18.368,15.05,90,90,90
1537919,21720,Ti0.44 V3.56 C2,C Ti V,Pnnm,58,2,5.01,4.592,2.891,90,90,90
1523754,21721,U8 Ga40 Ni22,Ga Ni U,C2/m,12,5,20.734,4.119,15.338,90,124.71,90
4320329,21722,Rb10 Bi8,Bi Rb,C2/m,12,5,12.945,5.7851,12.018,90,112.78,90
1509680,21723,Nd8.004 Ag3.996 Se14,Ag Nd Se,I-43d,220,0,8.854,8.854,8.854,90,90,90
1561390,21724,Rb6 Na2 Ge44.89,Ge Na Rb,Pm-3n,223,0,10.72755,10.72755,10.72755,90,90,90
9007604,21725,Cu12 Cl6 O18,Cl Cu O,R-3m,166,4,6.827,6.827,14.041,90,90,120
1539127,21726,Sr8 C8 N12,C N Sr,P6_3/mmc,194,4,10.379,10.379,6.633,90,90,120
1538560,21727,Rb2 Li4 O6,Li O Rb,P2_1/m,11,5,6.032,5.184,6.211,90,103.7,90
1528459,21728,Re16 O16 F64,F O Re,C2/c,15,5,19.01,5.57,14.72,90,114,90
1528900,21729,La0.4 Cd3.6 F8.40048,Cd F La,Fm-3m,225,0,5.454,5.454,5.454,90,90,90
1509773,21730,Ce4 In4 Ag8,Ag Ce In,Fm-3m,225,0,7.108,7.108,7.108,90,90,90
4075973,21731,In18 H162 C54,C H In,R-3,148,4,22.1954,22.1954,6.4285,90,90,120
8103949,21732,Na2 Sb2 Cl12,Cl Na Sb,P4_2/m,84,1,6.393,6.393,10.717,90,90,90
4340058,21733,Tb4 Al0.84 Ge8,Al Ge Tb,Cmcm,63,2,4.1499,16.334,3.9712,90,90,90
2006738,21734,Cs10 Mo42 S46,Cs Mo S,P6_3/m,176,4,9.3529,9.3529,29.292,90,90,120
9011861,21735,Cu43.5 Te24,Cu Te,P3m1,156,4,8.37,8.37,21.6,90,90,120
2019661,21736,Pr14 Zn42.172 Si3.828,Pr Si Zn,Pbam,55,2,15.361,16.984,4.4555,90,90,90
1510105,21737,Cs4 Au4 Se12,Au Cs Se,C2/c,15,5,6.483,13.789,7.651,90,112.17,90
1525132,21738,Er1 Rh5,Er Rh,P6/mmm,191,4,5.118,5.118,4.292,90,90,120
1510792,21739,Zn12 Ni80 B24,B Ni Zn,Fm-3m,225,0,10.555,10.555,10.555,90,90,90
1523701,21740,K4 Pb8,K Pb,P6_3/mmc,194,4,6.66,6.66,10.76,90,90,120
1537596,21741,Th4 S4 O24,O S Th,Pnma,62,2,11.733,6.04,7.059,90,90,90
1526619,21742,K12 In72 Se114,In K Se,R-3,148,4,13.852,13.852,35.19,90,90,120
2013695,21743,Sm12 Ga7.572 Sn12.428,Ga Sm Sn,Cmcm,63,2,9.968,7.972,10.056,90,90,90
1536706,21744,Bi2 Cl2 F16,Bi Cl F,P-1,2,6,5.174,5.674,10.552,91.28,94.03,92.2
2240887,21745,Zn2 Mo2 O8,Mo O Zn,P2/c,13,5,4.698,5.738,4.896,90,90.311,90
7221172,21746,Zn3 Hg1,Hg Zn,Cmcm,63,2,2.708,4.696,5.471,90,90,90
4315099,21747,La4 U4 Se18,La Se U,Pmma,51,2,10.92,5.61,10.703,90,90,90
2215287,21748,Sr44 In4 Sb36,In Sb Sr,Iba2,45,2,12.3885,13.1003,17.4966,90,90,90
7222229,21749,Ba6 Al4 Sn4,Al Ba Sn,Immm,71,2,4.594,20.634,5.23,90,90,90
1000497,21750,Ba2 Zn7 F18,Ba F Zn,P-1,2,6,7.032,7.292,7.505,94.24,92.82,116.39
1536462,21751,Nd2 Si2 Ru2,Nd Ru Si,P4/nmm,129,1,4.197,4.197,6.807,90,90,90
9008982,21752,In4 Br4,Br In,Cmcm,63,2,4.46,12.39,4.73,90,90,90
1561066,21753,Eu8 P28 I4,Eu I P,P2_13,198,0,9.8268,9.8268,9.8268,90,90,90
1530741,21754,U8 Cr8 O92,Cr O U,P2_1/c,14,5,11.179,7.119,26.49,90,94.19,90
1522855,21755,Tl4.002 Pd18 Pb1.998,Pb Pd Tl,I4/mmm,139,1,4.072,4.072,23.304,90,90,90
2105687,21756,Tb6 Sn13.94,Sn Tb,Pmmm,47,2,4.3352,4.4251,26.7006,90,90,90
4110942,21757,Nd4 Te12,Nd Te,Cmcm,63,2,4.402,25.72,4.36,90,90,90
2310666,21758,D6.512 Hf4,D Hf,Fm-3m,225,0,4.681,4.681,4.681,90,90,90
1541843,21759,Hf8 Cr8.56 O52.56,Cr Hf O,Pnnm,58,2,11.543,13.587,6.847,90,90,90
