dataId,No,formula,symbolSet,spaceGroup,spaceGroupNo,crystalSys,a,b,c,alpha,beta,gamma
2106409.0,17353,Cs24 W44 O144,Cs O W,Cc,9,5,37.8,7.261,12.577,90.0,102.81,90.0
7130019.0,17354,Nb4 Pt6 Se16,Nb Pt Se,Pbam,55,2,10.694,15.017,3.5633,90.0,90.0,90.0
8104459.0,17355,Cs24 Ga8 P16,Cs Ga P,P2_1/c,14,5,11.172999999999998,8.661,18.939,90.0,99.64,90.0
1527622.0,17356,Tl12 Pb4 Cl20,Cl Pb Tl,P4_1,76,1,8.448,8.448,14.912,90.0,90.0,90.0
1527719.0,17357,Sc1 Zn1,Sc Zn,Pm-3m,221,0,3.35,3.35,3.35,90.0,90.0,90.0
9012342.0,17358,Hg16 Cl8 O8,Cl Hg O,C2/c,15,5,11.953,5.904,9.466,90.0,105.59,90.0
1535189.0,17359,Lu2 I6 O22,I Lu O,P-1,2,6,7.265199999999999,7.4458,9.303,79.504,84.755,71.67599999999999
1528750.0,17360,Ni18 C6,C Ni,R-3c,167,4,4.553,4.553,12.92,90.0,90.0,120.0
1536885.0,17361,Nd8 Se12 O48,Nd O Se,C2/c,15,5,12.258,7.1024,13.391,90.0,104.25,90.0
7221362.0,17362,Sr1 Cd2 Sb2,Cd Sb Sr,P-3m1,164,4,4.709,4.709,7.822,90.0,90.0,120.0
1524310.0,17363,Tb1.2 Dy6.8 Fe16,Dy Fe Tb,Fd-3m,227,0,7.318,7.318,7.318,90.0,90.0,90.0
9008985.0,17364,Ca2 Cl2,Ca Cl,P4/nmm,129,1,3.851,3.851,6.861,90.0,90.0,90.0
1524356.0,17365,Er3 In3 Pt3,Er In Pt,P-62m,189,4,7.569,7.569,3.79,90.0,90.0,120.0
1008671.0,17366,Li2 Nb2 O4,Li Nb O,P6_3/mmc,194,4,2.921,2.921,10.459,90.0,90.0,120.0
4344472.0,17367,Ce24 Mg92 Si4,Ce Mg Si,Fm-3m,225,0,14.586,14.586,14.586,90.0,90.0,90.0
1527484.0,17368,Pr2.6 Ho1.4,Ho Pr,P6_3/mmc,194,4,3.626,3.626,11.68,90.0,90.0,120.0
1510283.0,17369,Rb2 Te2 Au2,Au Rb Te,Pmma,51,2,5.936,5.078,7.205,90.0,90.0,90.0
2206023.0,17370,Lu8 Te16 O44,Lu O Te,C2/c,15,5,12.2953,5.0596,15.9134,90.0,106.202,90.0
1535317.0,17371,K18.68 In10.64 Bi16,Bi In K,P4_3,78,1,9.703,9.703,17.519,90.0,90.0,90.0
1511561.0,17372,Ca8 B16 Rh20,B Ca Rh,Fmmm,69,2,5.46,9.727,11.22,90.0,90.0,90.0
1534673.0,17373,Ca8 As14 Ir16,As Ca Ir,P2_1/m,11,5,12.987,4.07,13.47,90.0,98.14,90.0
2020230.0,17374,Fe2 Cu2 O4,Cu Fe O,P6_3/mmc,194,4,3.035,3.035,11.449,90.0,90.0,120.0
4332979.0,17375,Gd4 C12 O41,C Gd O,P2_1/c,14,5,10.0549,9.6066,11.0306,90.0,114.097,90.0
4343646.0,17376,Os12 C44 O44,C O Os,P2_1/c,14,5,8.0744,14.7265,14.777,90.0,101.36,90.0
9015287.0,17377,La3.95 Mo32.096 O56,La Mo O,Aea2,41,2,11.129,10.0,9.218,90.0,90.0,90.0
2019750.0,17378,Li4 B4 C2,B C Li,P-4m2,115,1,4.1389,4.1389,7.1055,90.0,90.0,90.0
1521864.0,17379,La2 Co4 Si4,Co La Si,I4/mmm,139,1,4.018,4.018,10.08,90.0,90.0,90.0
1541490.0,17380,Rb8 Al8 O16,Al O Rb,Fd-3m,227,0,7.91,7.91,7.91,90.0,90.0,90.0
1521471.0,17381,Yb2 Ni8 P4,Ni P Yb,P4_2/mnm,136,1,7.0523,7.0523,3.5879,90.0,90.0,90.0
1008815.0,17382,Sr4 Bi4 O12,Bi O Sr,P2_1/c,14,5,5.948,6.0951,8.4854,90.0,90.06299999999999,90.0
1524574.0,17383,Dy1 Hg1,Dy Hg,Pm-3m,221,0,3.676,3.676,3.676,90.0,90.0,90.0
1007081.0,17384,Li24 Nb8 O32,Li Nb O,I23,197,0,8.429,8.429,8.429,90.0,90.0,90.0
4127298.0,17385,H146.002 Rh10 C85.001,C H Rh,P-1,2,6,11.877299999999998,13.7328,15.6523,92.034,111.67,111.675
2001902.0,17386,Cd4 C48 F40,C Cd F,P2_1/c,14,5,12.03,7.792,13.711,90.0,108.94,90.0
1537366.0,17387,Al4 Zn2 Se8,Al Se Zn,I-4,82,1,5.503,5.503,10.9,90.0,90.0,90.0
1534271.0,17388,Ta2 Te8,Ta Te,P4cc,103,1,6.514,6.514,6.809,90.0,90.0,90.0
9014681.0,17389,K2 Pt1 S6,K Pt S,P-3m1,164,4,6.73,6.730000000000001,10.26,90.0,90.0,120.0
1531761.0,17390,Tm1 Mn6 Sn6,Mn Sn Tm,P6/mmm,191,4,5.514,5.514,8.998,90.0,90.0,120.0
1540263.0,17391,Ce2 Co4 Si4,Ce Co Si,I4/mmm,139,1,3.96,3.96,9.78,90.0,90.0,90.0
1010282.0,17392,Si4 Mo2,Mo Si,I4/mmm,139,1,3.2,3.2,7.861,90.0,90.0,90.0
1524713.0,17393,Cu1.7 Sn0.3,Cu Sn,Im-3m,229,0,3.0261,3.0261,3.0261,90.0,90.0,90.0
1511153.0,17394,Fe8 B4,B Fe,I4/mcm,140,1,5.109,5.109,4.249,90.0,90.0,90.0
8103029.0,17395,Gd1 Ge3,Gd Ge,Pmm2,25,2,3.9686,6.13,9.847,90.0,90.0,90.0
1528126.0,17396,Cs4 Ge4,Cs Ge,Cmcm,63,2,5.1675,14.435,5.9664,90.0,90.0,90.0
1534698.0,17397,Nb8 P16 S64,Nb P S,Cmce,64,2,20.175,11.569,9.656,90.0,90.0,90.0
4001041.0,17398,Eu4.0274 Ga7.9452 As8,As Eu Ga,P2/m,10,5,9.4953,4.0294,12.4237,90.0,95.30400000000002,90.0
1566329.0,17399,Ca2 V12 O38,Ca O V,C2/m,12,5,12.208000000000002,3.6011,18.358,90.0,118.538,90.0
1524220.0,17400,Gd1 Co2.5 Ni2.5,Co Gd Ni,P6/mmm,191,4,4.941,4.941,3.976,90.0,90.0,120.0
1559493.0,17401,Mn20 C8,C Mn,C2/c,15,5,11.6724,4.5864,5.0969,90.0,97.719,90.0
1527259.0,17402,Rb8 Cu8 Cl24,Cl Cu Rb,C2,5,5,11.932,6.844,12.244,90.0,91.93,90.0
8103436.0,17403,Te36.38 Au22.69,Au Te,P1,1,6,12.123,13.42,10.783,104.36,97.45000000000002,108.03
1541705.0,17404,K12 Sb20 O56,K O Sb,Pba2,32,2,24.211,7.153,7.322,90.0,90.0,90.0
1526591.0,17405,Gd1,Gd,Pmmm,47,2,3.8445,3.9094,11.68,90.0,90.0,90.0
8103424.0,17406,Cd2.97 Au3,Au Cd,P2/m,10,5,7.437999999999999,3.097,4.899,90.0,105.47,90.0
1509026.0,17407,Ca2 Al6.6 Ag1.4,Ag Al Ca,I4/mmm,139,1,4.193,4.193,11.794,90.0,90.0,90.0
1527522.0,17408,Hg3 Pb3 F18,F Hg Pb,R-3c,167,4,5.27,5.27,15.9,90.0,90.0,120.0
1509725.0,17409,Tm2 Ag4,Ag Tm,I4/mmm,139,1,3.652,3.652,9.14,90.0,90.0,90.0
1524213.0,17410,Nd1 Co2.5 Ni2.5,Co Nd Ni,P6/mmm,191,4,4.983,4.983,3.983,90.0,90.0,120.0
1528544.0,17411,Sr29.44 Ca14.56 Sb40,Ca Sb Sr,I4/mmm,139,1,12.3498,12.3498,17.767,90.0,90.0,90.0
1537934.0,17412,La9.6 Y2.4 Se16,La Se Y,I-43d,220,0,9.004,9.004,9.004,90.0,90.0,90.0
2310254.0,17413,Nb17.6 Ir12,Ir Nb,P4_2/mnm,136,1,9.86,9.86,5.05,90.0,90.0,90.0
7117898.0,17414,Na14 Al6 O16,Al Na O,P-1,2,6,7.972,5.850999999999999,11.272,89.71,110.57,108.99
1528169.0,17415,U4 Zn46,U Zn,P6_3/mmc,194,4,8.962,8.962,8.809,90.0,90.0,120.0
2310577.0,17416,Th2 Sb4,Sb Th,P4/nmm,129,1,4.353,4.353,9.172,90.0,90.0,90.0
1511031.0,17417,Ce1 B1 Pt3,B Ce Pt,P4mm,99,1,4.00433,4.00433,5.07547,90.0,90.0,90.0
1523704.0,17418,Nb1.38 Tc0.62,Nb Tc,Im-3m,229,0,3.23,3.23,3.23,90.0,90.0,90.0
1524200.0,17419,La0.5 Ce0.5 Ni5,Ce La Ni,P6/mmm,191,4,5.0,5.0,3.98,90.0,90.0,120.0
1563907.0,17420,V7.862 Ga2.138 O16,Ga O V,P6_3mc,186,4,5.696,5.696,9.387,90.0,90.0,120.0
1523752.0,17421,Al78 Co24,Al Co,Pmn2_1,31,2,8.158,12.342,14.452,90.0,90.0,90.0
1010902.0,17422,Ti1 Cd1 O3,Cd O Ti,Pm-3m,221,0,3.75,3.75,3.75,90.0,90.0,90.0
4134861.0,17423,Mn155.476 Si36.524 N3.36,Mn N Si,Pnma,62,2,12.0826,11.9195,16.5709,90.0,90.0,90.0
1524000.0,17424,Mn2.8 Pd1.2,Mn Pd,Fm-3m,225,0,3.9115,3.9115,3.9115,90.0,90.0,90.0
4315371.0,17425,Y1 B3 H12,B H Y,Pm-3m,221,0,5.47677,5.47677,5.47677,90.0,90.0,90.0
1522692.0,17426,Hf8 Ni16,Hf Ni,Fd-3m,227,0,6.906,6.906,6.906,90.0,90.0,90.0
9014258.0,17427,Al6 P4 O32,Al O P,P-1,2,6,7.386,7.716,11.345,99.773,91.141,115.58
2002338.0,17428,Co12 As8 O32,As Co O,P2_1/c,14,5,6.4574,8.5096,11.1867,90.0,90.73,90.0
1535904.0,17429,Be4 Si4 N8,Be N Si,Pna2_1,33,2,4.977,5.747,4.674,90.0,90.0,90.0
1536973.0,17430,Sm16 I24 O176,I O Sm,C2/c,15,5,12.9488,21.4665,12.8573,90.0,93.5238,90.0
1509988.0,17431,Ti4 Ag32 S24,Ag S Ti,Pna2_1,33,2,15.095,7.462,10.641,90.0,90.0,90.0
1530639.0,17432,Co2 Sb4 O12,Co O Sb,P4_2/mnm,136,1,4.6495,4.6495,9.2763,90.0,90.0,90.0
1530775.0,17433,Cd8 Ge8 O24,Cd Ge O,C2/c,15,6,10.204,5.3852,9.669,90.0,90.0,102.23
7209481.0,17434,Bi4 B4 O12,B Bi O,P2_1/c,14,5,6.585,5.027,8.349,90.0,108.91,90.0
9011040.0,17435,Co4 Sn4 O24,Co O Sn,Pn-3m,224,0,7.78,7.78,7.78,90.0,90.0,90.0
1010101.0,17436,K2 Ge1 F6,F Ge K,P-3m1,164,4,5.62,5.62,4.65,90.0,90.0,120.0
1534535.0,17437,Ce4 Sm4 I16,Ce I Sm,C2/c,15,5,7.362500000000001,14.728,8.5606,90.0,101.126,90.0
4334987.0,17438,Na1 Tc12 Br25,Br Na Tc,P-1,2,6,9.5173,10.5233,11.1412,83.66999999999999,73.729,87.488
1525159.0,17439,Cu2.68 Sn1.32 Se4,Cu Se Sn,F-43m,216,0,5.696,5.696,5.696,90.0,90.0,90.0
1509736.0,17440,Sr1 Al2.5 Ag2.5,Ag Al Sr,P6/mmm,191,4,5.633,5.633,4.479,90.0,90.0,120.0
9009449.0,17441,Co2 H2 O4,Co H O,P6_3/mmc,194,4,2.855,2.855,8.805,90.0,90.0,120.0
1536917.0,17442,Sc1.2 Fe4 Si9.86,Fe Sc Si,P6_3/mmc,194,4,3.897,3.897,15.16,90.0,90.0,120.0
1527808.0,17443,Eu2 Zn2 Si2,Eu Si Zn,P6_3/mmc,194,4,4.302,4.302,8.616,90.0,90.0,120.0
7222854.0,17444,Pb10 S4 I12,I Pb S,C2/m,12,5,14.337999999999996,4.437,14.552,90.0,98.04,90.0
9012583.0,17445,Ni2 Sb4,Ni Sb,Pnnm,58,2,5.1837,6.3184,3.4808,90.0,90.0,90.0
1522456.0,17446,Y2 Ti4 Ga8,Ga Ti Y,I4/mmm,139,1,6.712,6.712,5.484,90.0,90.0,90.0
1539323.0,17447,Nb8 N10,N Nb,I4/m,87,1,6.873,6.873,4.298,90.0,90.0,90.0
1522203.0,17448,Mn5.7 Ga2.3,Ga Mn,I4/mmm,139,1,3.901,3.901,7.12,90.0,90.0,90.0
2002265.0,17449,La8 Co4 O16,Co La O,I4/mmm,139,2,5.49,5.488,12.548,90.0,90.0,90.0
1521300.0,17450,V10 O18,O V,P-1,2,6,5.467,7.006999999999999,8.735,97.40000000000002,112.31,109.11
1524359.0,17451,Dy3 Tl3 Pd3,Dy Pd Tl,P-62m,189,4,7.72,7.72,3.73,90.0,90.0,120.0
2002311.0,17452,Ta8 Zn4 O24,O Ta Zn,Pbcn,60,2,4.702,17.09399,5.07,90.0,90.0,90.0
9011693.0,17453,Ag4 I4,Ag I,F-43m,216,0,6.4991,6.4991,6.4991,90.0,90.0,90.0
4000633.0,17454,Gd2 Ni1.262 Sb4,Gd Ni Sb,P4/nmm,129,1,4.31,4.31,9.397,90.0,90.0,90.0
2002789.0,17455,Cu8 As4 O18,As Cu O,P-1,2,6,6.4148000000000005,7.6549,8.2241,98.521,112.394,98.378
4077065.0,17456,Mo2 H36.0 C24.0,C H Mo,P6_3/m,176,4,7.2142,7.2142,11.802,90.0,90.0,120.0
4318189.0,17457,Ag6 C3 O9,Ag C O,P-62m,189,4,9.09243,9.09243,3.324938,90.0,90.0,120.0
1538044.0,17458,Nb3 S6,Nb S,R-3m,166,4,3.33,3.33,17.8,90.0,90.0,120.0
1530423.0,17459,Zr6 Al6 C10.32,Al C Zr,P6_3/mmc,194,4,3.347,3.347,27.65,90.0,90.0,120.0
1524908.0,17460,Gd2 Tl2 Cu2,Cu Gd Tl,P6_3/mmc,194,4,4.608,4.608,7.234,90.0,90.0,120.0
5910066.0,17461,Ca1 Sn3,Ca Sn,Pm-3m,221,0,4.732,4.732,4.732,90.0,90.0,90.0
1538509.0,17462,Hg6,Hg,P6/mmm,191,4,4.54,4.54,7.74,90.0,90.0,120.0
4003908.0,17463,Ca41.9 Mn4.304 Sb36,Ca Mn Sb,P4_2/mnm,136,1,11.9232,11.9232,16.931,90.0,90.0,90.0
8103482.0,17464,Ga2.7 B5 Ir9,B Ga Ir,P-62m,189,4,9.0465,9.0465,2.8703,90.0,90.0,120.0
1534983.0,17465,U4 Te16 Br20,Br Te U,P-1,2,6,9.007999999999996,12.051,13.66,80.93,76.83000000000001,78.84
1524065.0,17466,Th2 Cu1,Cu Th,P6/mmm,191,4,4.3789,4.3789,3.4877,90.0,90.0,120.0
1522559.0,17467,Nb6 Ga2,Ga Nb,Pm-3n,223,0,5.164,5.164,5.164,90.0,90.0,90.0
1547992.0,17468,Gd4 S2 O16,Gd O S,C2/m,12,5,13.8759,3.65767,6.28415,90.0,99.0574,90.0
1539058.0,17469,Nd2 Mn4 Si4,Mn Nd Si,I4/mmm,139,1,4.011,4.011,10.552,90.0,90.0,90.0
1527679.0,17470,Er4 Ga4 Ni4,Er Ga Ni,Imma,74,2,4.262,6.789,7.305,90.0,90.0,90.0
2310836.0,17471,Ho2 Se1 O2,Ho O Se,P-3m1,164,4,3.807,3.807,6.766,90.0,90.0,120.0
1520849.0,17472,Mg1.026 Fe11.316 O18,Fe Mg O,R-3c,167,4,5.0506,5.050600000000001,13.7919,90.0,90.0,120.0
1532621.0,17473,K4 H16 F20,F H K,I4_1/a,88,1,6.384,6.384,13.227,90.0,90.0,90.0
1100005.0,17474,La1 B6,B La,Pm-3m,221,0,4.157,4.157,4.157,90.0,90.0,90.0
1524545.0,17475,Ce1 Cu5,Ce Cu,P6/mmm,191,4,5.131,5.131,4.124,90.0,90.0,120.0
4316718.0,17476,Ba2 Ga8 Se14,Ba Ga Se,Pc,7,5,7.625199999999999,6.5114,14.702,90.0,121.24,90.0
1536948.0,17477,Dy4 In32 Pt14,Dy In Pt,Cmmm,65,2,12.111,19.978,4.395,90.0,90.0,90.0
1522953.0,17478,Fe1.5 Ni1.5 Pt1,Fe Ni Pt,Pm-3m,221,0,3.693,3.693,3.693,90.0,90.0,90.0
2002271.0,17479,Sr8 In8 O20,In O Sr,Ima2,46,2,6.049,15.84,5.81,90.0,90.0,90.0
1532008.0,17480,Hf2 Br2 N2,Br Hf N,Pmmn,59,2,4.1165,3.5609,8.644,90.0,90.0,90.0
1511409.0,17481,Li24 B112,B Li,I-42d,122,1,10.764,10.764,8.947,90.0,90.0,90.0
7044262.0,17482,Pr8 Ge24 Pd4,Ge Pd Pr,C2/m,12,5,8.157,8.328,11.195,90.0,100.39100000000002,90.0
1522903.0,17483,Sm6 Zn51,Sm Zn,R-3m,166,4,9.0189,9.0189,13.1947,90.0,90.0,120.0
1522057.0,17484,Gd2 Ti2 Ge2,Gd Ge Ti,P4/nmm,129,1,4.069,4.069,7.725,90.0,90.0,90.0
1525992.0,17485,Cr4 Te4,Cr Te,Pnma,62,2,6.27,5.83,3.71,90.0,90.0,90.0
9007748.0,17486,Tm8 Zn4 S16,S Tm Zn,Pnma,62,2,13.308,7.769,6.285,90.0,90.0,90.0
4106584.0,17487,Bi4 I4 O16,Bi I O,Pca2_1,29,2,5.6584,11.0386,5.7476,90.0,90.0,90.0
2310950.0,17488,Nd3 In1,In Nd,Pm-3m,221,0,4.9296,4.9296,4.9296,90.0,90.0,90.0
9014311.0,17489,U8 Si2.72 Os13.28,Os Si U,Fd-3m,227,0,7.436,7.436,7.436,90.0,90.0,90.0
9011571.0,17490,Fe9.86 O16,Fe O,P6_3mc,186,4,5.928,5.928,9.126,90.0,90.0,120.0
2009320.0,17491,Fe8 H112 C128,C Fe H,Pbca,61,2,10.0695,8.2112,29.701,90.0,90.0,90.0
1010159.0,17492,Al4 Tl8 F20,Al F Tl,Cmcm,63,2,10.06,8.24,7.46,90.0,90.0,90.0
2000353.0,17493,Th4 C80 Cl8,C Cl Th,Fmm2,42,2,14.939,17.535,8.201,90.0,90.0,90.0
4342502.0,17494,Cr24 Bi12 Se52,Bi Cr Se,Cm,8,5,6.204399999999999,17.9594,17.2313,90.0,93.537,90.0
1510217.0,17495,Li8 Sb4 Au4,Au Li Sb,Fd-3m,227,0,6.441,6.441,6.441,90.0,90.0,90.0
1536690.0,17496,Li4 Sn16 Rh4,Li Rh Sn,I4/mcm,140,1,6.5873,6.5873,11.364,90.0,90.0,90.0
1524199.0,17497,Fe1.42 Ni0.58,Fe Ni,Im-3m,229,0,2.865,2.865,2.865,90.0,90.0,90.0
1522465.0,17498,Hf5.28 Sc2.72 Ga8,Ga Hf Sc,I4_1/amd,141,1,3.851,3.851,20.27,90.0,90.0,90.0
4030910.0,17499,Mg1 Al2 C2,Al C Mg,P-3m1,164,4,3.377,3.377,5.817,90.0,90.0,120.0
1540302.0,17500,Ce4 Cu2 Ge12,Ce Cu Ge,Amm2,38,2,4.0756,4.2152,21.5408,90.0,90.0,90.0
2310417.0,17501,Na8 P8 O24,Na O P,P2_1/c,14,5,12.12,6.2,6.99,90.0,92.0,90.0
1541417.0,17502,Rb4 B4,B Rb,Fm-3m,225,0,7.029,7.029,7.029,90.0,90.0,90.0
1530743.0,17503,U8 Se8 O80,O Se U,C2/c,15,5,14.653,10.799,12.664,90.0,119.95,90.0
1539300.0,17504,Mn4 Sb5.6 Pd6.4,Mn Pd Sb,Fm-3m,225,0,6.424,6.424,6.424,90.0,90.0,90.0
9015381.0,17505,Cs4 S4 O12,Cs O S,P-62c,190,4,6.326,6.326,11.535,90.0,90.0,120.0
1509323.0,17506,Rb4 Ag4 F12,Ag F Rb,I4/mcm,140,1,6.335,6.335,8.44,90.0,90.0,90.0
4326683.0,17507,Lu20 Te8 Au8,Au Lu Te,Cmce,64,2,15.056,7.7491,7.7547,90.0,90.0,90.0
1539437.0,17508,Sr4 O24,O Sr,C2/c,15,5,8.262,6.024,8.05,90.0,79.47,90.0
2012343.0,17509,Ca24 Ir6 O36,Ca Ir O,R-3c,167,4,9.303,9.303,11.0864,90.0,90.0,120.0
8103577.0,17510,Li36 V12 F72,F Li V,C2/c,15,5,14.404999999999998,8.688,10.082,90.0,95.84,90.0
1000179.0,17511,Na0.22 Fe2 F6,F Fe Na,R-3c,167,3,5.372,5.372,5.372,58.84999999999999,58.84999999999999,58.84999999999999
2020224.0,17512,Cu3 P6 O32,Cu O P,P-1,2,6,10.944,7.539000000000001,8.974,110.49,110.14,77.82
4134531.0,17513,In32 Te4 Ir8,In Ir Te,Pm,6,6,10.005,10.007,10.196,90.0,90.0,89.991
9016206.0,17514,Sr4 B22 O44,B O Sr,P2_1,4,5,6.7,20.8,6.6,90.0,119.25,90.0
9013900.0,17515,Bi8 Au16,Au Bi,Fd-3m,227,0,7.942,7.942,7.942,90.0,90.0,90.0
1562862.0,17516,La8 Ti16 Al160,Al La Ti,Fd-3m,227,0,14.7713,14.7713,14.7713,90.0,90.0,90.0
4124463.0,17517,K4 Zr24 I56,I K Zr,Cmce,64,2,15.933,14.377,12.952,90.0,90.0,90.0
4128982.0,17518,Cu18.006 Se54 I18,Cu I Se,R-3m,166,4,13.0793,13.0793,11.1844,90.0,90.0,120.0
9011250.0,17519,K8 Ho16 F56,F Ho K,C2/m,12,5,14.287,8.004,11.95,90.0,125.32999999999998,90.0
1530103.0,17520,V14 O26,O V,P-1,2,6,5.439,7.005,35.516,40.89999999999999,72.60000000000001,109.0
1531269.0,17521,Gd3 Zn4.79 Ge1.21,Gd Ge Zn,P-62m,189,4,6.9678,6.9678,4.3069,90.0,90.0,120.0
1544468.0,17522,Eu8 Zr8 O119.36,Eu O Zr,Fd-3m,227,0,10.556,10.556,10.556,90.0,90.0,90.0
1528606.0,17523,Al4 B4 Mo4,Al B Mo,Cmcm,63,2,3.212,13.985,3.102,90.0,90.0,90.0
1531597.0,17524,Mn5.547 Al5.62 Si8.607,Al Mn Si,P-6,174,4,9.6121,9.6121,3.564,90.0,90.0,120.0
9011448.0,17525,Mg6 B4 O12,B Mg O,Pnnm,58,2,5.398,8.416,4.497,90.0,90.0,90.0
4117532.0,17526,Sc6 Fe6 O18,Fe O Sc,R3c,161,4,5.202475,5.202475,14.01449,90.0,90.0,120.0
4334563.0,17527,Zn356 Cr16 Au40,Au Cr Zn,F-43m,216,0,18.4298,18.4298,18.4298,90.0,90.0,90.0
1536514.0,17528,Tb4 I12 O36,I O Tb,P2_1/c,14,5,7.1021,8.4678,13.3551,90.0,99.666,90.0
4003074.0,17529,Ni4 Bi8,Bi Ni,C2/m,12,5,12.1135,3.83754,5.2749,90.0,100.90900000000002,90.0
4124782.0,17530,Tb4 O7.24,O Tb,Fm-3m,225,0,5.286,5.286,5.286,90.0,90.0,90.0
2310706.0,17531,Mn12 F36,F Mn,C2/c,15,5,8.904,5.037,13.448,90.0,92.74,90.0
1524494.0,17532,Eu0.4 Pd3.6,Eu Pd,Fm-3m,225,0,3.9755,3.9755,3.9755,90.0,90.0,90.0
4113418.0,17533,Zn32 Ga128 S264,Ga S Zn,I4_1/acd,142,1,22.595,22.595,40.905,90.0,90.0,90.0
1535357.0,17534,Mg57.84 In20.16 Ir18,In Ir Mg,R-3c,167,4,16.081,16.081,8.4232,90.0,90.0,120.0
1557209.0,17535,Cs4 Br4 F16,Br Cs F,Immm,71,2,5.5075,6.789,12.2572,90.0,90.0,90.0
1010123.0,17536,Cs1 Cd1 Cl3,Cd Cl Cs,Pm-3m,221,0,5.2,5.2,5.2,90.0,90.0,90.0
1011058.0,17537,Pb2 Cl2 F2,Cl F Pb,P4/nmm,129,1,4.09,4.09,7.21,90.0,90.0,90.0
1518709.0,17538,Ca4 S24 N28,Ca N S,P2_1/c,14,5,12.143,11.815,11.505,90.0,93.53000000000002,90.0
2310888.0,17539,Nd8 Rh16,Nd Rh,Fd-3m,227,0,7.564,7.564,7.564,90.0,90.0,90.0
1529666.0,17540,K4.74 Al33 O51,Al K O,R-3m,166,4,5.63,5.63,34.00999,90.0,90.0,120.0
9002907.0,17541,Mg8 Si8 O24,Mg O Si,C2/c,15,5,7.393691004270001,6.0,3.46410161514,90.0,117.93835,90.0
1521218.0,17542,Na12 Eu18 N48,Eu N Na,Fddd,70,2,23.13,10.51,7.535,90.0,90.0,90.0
1536935.0,17543,Na40 Ga8 O32,Ga Na O,Pbca,61,2,10.263,5.95,18.064,90.0,90.0,90.0
1001381.0,17544,K3 U3.006 O10.5,K O U,R-3m,166,4,3.96,3.96,19.82,90.0,90.0,120.0
1537165.0,17545,Zr48 V48 O16,O V Zr,Fd-3m,227,0,12.1703,12.1703,12.1703,90.0,90.0,90.0
1535449.0,17546,Mn8 N32 O80,Mn N O,Pca2_1,29,2,9.414,15.929,10.18,90.0,90.0,90.0
1528093.0,17547,Li20 Ga4 O16,Ga Li O,P4_2/nmc,137,2,9.288,8.983,4.632,90.0,90.0,90.0
4002656.0,17548,Na1.62 Al1.62 Sn4.38,Al Na Sn,P6_122,178,4,6.405,6.405,6.1427,90.0,90.0,120.0
4344123.0,17549,Ba16 Bi12,Ba Bi,I-43d,220,0,10.55,10.55,10.55,90.0,90.0,90.0
4344294.0,17550,Hf6 Bi20 Cl36,Bi Cl Hf,P6_3/m,176,4,13.89,13.89,10.692,90.0,90.0,120.0
1536640.0,17551,K8 Ge4 Te16,Ge K Te,P2_1/c,14,5,12.702999999999998,8.68,9.829,90.0,104.8,90.0
4066754.0,17552,Co4 H76 C52,C Co H,P2_1/c,14,5,9.5675,14.2717,8.9283,90.0,111.8273,90.0
1514035.0,17553,Mn6 O12,Mn O,C2/m,12,5,13.797999999999998,2.839,4.925,90.0,88.3,90.0
1524027.0,17554,Ce8 Ir8 Pt8,Ce Ir Pt,Fd-3m,227,0,7.65,7.65,7.65,90.0,90.0,90.0
2310079.0,17555,V3 Au1,Au V,Pm-3m,221,0,3.964,3.964,3.964,90.0,90.0,90.0
4002408.0,17556,Yb10 Sb6,Sb Yb,P6_3/mcm,193,4,9.0366,9.0366,6.9044,90.0,90.0,120.0
1521458.0,17557,Ce7 O12,Ce O,R-3,148,3,6.7780000000000005,6.7780000000000005,6.778,99.42,99.42,99.42
1511596.0,17558,Cr6 Ni2 B12,B Cr Ni,Cmcm,63,2,3.034,18.11,2.956,90.0,90.0,90.0
9012840.0,17559,Cu5 As2 O12,As Cu O,P-1,2,6,6.121,6.251000000000001,6.79,92.93,111.3,107.47
2104684.0,17560,Cr3.1254 P1.5 O7.626,Cr O P,Pm,6,5,7.0192000000000005,8.4063,4.6264,90.0,108.6111,90.0
1522181.0,17561,Pr8 Cu4 O16,Cu O Pr,Cmce,64,2,5.25,12.748,5.319,90.0,90.0,90.0
4331338.0,17562,Ca44 Pb12 C32,C Ca Pb,P2_1/c,14,5,13.2117,10.7029,14.2493,90.0,105.65,90.0
1524801.0,17563,Fe3.43 Ge1.95,Fe Ge,P6_3/mmc,194,4,4.031,4.031,5.022,90.0,90.0,120.0
1534016.0,17564,Tm20 Si8 Sb8,Sb Si Tm,Cmce,64,2,14.768,7.723,7.741,90.0,90.0,90.0
1523736.0,17565,Ho3 Ga7.2 Ni7.8,Ga Ho Ni,P6/mmm,191,4,8.78,8.78,4.07,90.0,90.0,120.0
4101879.0,17566,H48 Ru2 C36,C H Ru,P2_1,4,5,8.0839,10.4761,8.6654,90.0,91.849,90.0
1521071.0,17567,Pd10 N36 Cl20,Cl N Pd,P4_2/nmc,137,1,10.521,10.521,16.866,90.0,90.0,90.0
4343854.0,17568,Li5.52 Ca42.48 Sb36,Ca Li Sb,P4_2/mnm,136,1,11.9053,11.9053,17.152,90.0,90.0,90.0
1522253.0,17569,Mg1 P4 Rh6,Mg P Rh,P-6m2,187,4,7.029,7.029000000000001,3.519,90.0,90.0,120.0
